chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr21	34834608	0.166667	9327.17	0	0	4.46971	545.295	0.166667	9327.17
chr21	34834609	0.166667	10713.8	0.166667	10713.8	0	0	0.166667	10713.8
chr21	34834610	0.166667	10737.5	0.166667	9210.5	0	0	0.166667	10737.5
chr21	34834611	0.5	9301.5	0.166667	10614.5	0	0	0.166667	10614.5
chr21	34834612	0.166667	8960.5	0.166667	8960.5	0	0	0.166667	8960.5
chr21	34834613	0	0	0.166667	8855.17	0.166667	8855.17	0.166667	8855.17
chr21	34834614	0.166667	7881.5	0.166667	9179.5	0	0	0.166667	9179.5
chr21	34834615	0.166667	8065.5	0.166667	8065.5	0.833333	8064.83	0	0
chr21	34834616	0	0	0.166667	7133.83	0.166667	6405.5	0.166667	7133.83
chr21	34834617	0.166667	10709.2	0.166667	10709.2	0	0	0.166667	10709.2
chr21	34834618	0.166667	8796.83	0.166667	10846.2	0	0	0.166667	10846.2
chr21	34834619	0.166667	10173.5	0.166667	10173.5	0	0	0.166667	10173.5
chr21	34834620	0	0	0.166667	7690.5	3.16667	7687.5	0.166667	7690.5
chr21	34834621	0.166667	10188.5	0.166667	10188.5	0	0	0.166667	10188.5
chr21	34834622	0.166667	10289.8	0.166667	10289.8	0	0	0.166667	10289.8
chr21	34834623	0.166667	10414.5	0.166667	10414.5	0	0	0.166667	10414.5
chr21	34834624	0.166667	8864.5	0.166667	8864.5	0	0	0.166667	8864.5
chr21	34834625	0	0	0.166667	7262.83	1.16667	7261.83	0.166667	7262.83
chr21	34834626	0.166667	9584.83	0.166667	9584.83	0	0	0.166667	9584.83
chr21	34834627	0.166667	10023.2	0.166667	10023.2	0	0	0.166667	10023.2
chr21	34834628	0.166667	9637.17	0.166667	9637.17	0	0	0.166667	9637.17
chr21	34834629	0.166667	8005.5	0.166667	8005.5	0	0	0.166667	8005.5
chr21	34834630	0	0	0.166667	7572.5	0.166667	7572.5	0.166667	7572.5
chr21	34834631	0.166667	6459.17	0	0	16.2398	1314.39	0.166667	6459.17
chr21	34834632	0.166667	8327.17	0.166667	8327.17	0	0	0.166667	8327.17
chr21	34834633	0.166667	7921.83	0.166667	7921.83	0	0	0.166667	7921.83
chr21	34834634	0.166667	6729.17	0.166667	6729.17	0	0	0.166667	6729.17
chr21	34834635	0	0	0.166667	5417.83	0	0	0.5	5417.5
chr21	34834636	0.166667	8290.17	0.166667	8290.17	0	0	0.166667	8290.17
chr21	34834637	0.166667	7376.17	0.166667	7376.17	0	0	0.166667	7376.17
chr21	34834638	0	0	0.166667	5519.5	0.166667	5519.5	0.166667	5519.5
chr21	34834639	0.166667	8714.17	0.166667	8714.17	0	0	0.166667	8714.17
chr21	34834640	0.166667	8912.5	0.166667	8912.5	0	0	0.166667	8912.5
chr21	34834641	0.166667	7621.5	0.166667	7621.5	0	0	0.166667	7621.5
chr21	34834642	0	0	0.166667	8505.17	0.166667	8505.17	0.166667	8505.17
chr21	34834643	0	0	0.166667	7559.83	0.5	7559.5	0.166667	7559.83
chr21	34859464	0	0	0.166667	6377.17	0.833333	6376.5	0.166667	6377.17
chr21	34859465	0.166667	6513.5	0	0	0.166667	6513.5	0.5	5865.83
chr21	34859466	0.5	6639.5	0.166667	6639.83	0	0	0.166667	6639.83
chr21	34859467	0.166667	6751.83	0.166667	6751.83	0.166667	6751.83	0	0
chr21	34859468	0	0	0.833333	6739.83	1.16667	6739.5	0.166667	6740.5
chr21	34859469	0.166667	7014.5	0.166667	7014.5	0.166667	7014.5	0	0
chr21	34859470	0.166667	7057.5	0	0	0.166667	7057.5	0.166667	7057.5
chr21	34859471	0.166667	7113.17	0	0	0.166667	7113.17	0.166667	7113.17
chr21	34859472	0	0	0.166667	7246.83	0.5	7246.5	0.166667	7246.83
chr21	34859473	0.166667	7536.83	0.166667	7536.83	0.166667	7536.83	0	0
chr21	34859474	0.166667	7545.5	0	0	0.166667	7545.5	0.166667	7545.5
chr21	34859475	0.166667	7682.83	0	0	0.166667	7682.83	0.166667	7682.83
chr21	34859476	0.166667	7823.5	0.166667	7823.5	0.166667	7823.5	0	0
chr21	34859477	0.166667	8007.17	0.166667	8007.17	0	0	0.166667	8007.17
chr21	34859478	0	0	0.166667	7826.5	0.166667	6829.5	0.166667	7826.5
chr21	34859479	0.166667	8232.5	0.166667	8232.5	0	0	0.166667	8232.5
chr21	34859480	0.166667	8267.5	0.166667	8267.5	0	0	0.166667	8267.5
chr21	34859481	0.166667	8380.17	0	0	0.166667	8380.17	0.166667	8380.17
chr21	34859482	0.166667	8305.17	0	0	0.166667	8305.17	0.166667	8305.17
chr21	34859483	0.166667	8631.83	0.166667	8631.83	0.166667	8631.83	0	0
chr21	34859484	0.166667	8561.17	0	0	0.166667	8561.17	0.5	8560.83
chr21	34859485	0.166667	8729.5	0.166667	8729.5	0.166667	8729.5	0	0
chr21	34859486	0.166667	8725.5	0.166667	8725.5	0	0	0.166667	8725.5
chr21	34859487	0.166667	8632.17	0.166667	8632.17	0	0	0.166667	8632.17
chr21	34859488	0.166667	8743.5	0.166667	8743.5	0	0	1.5	8742.17
chr21	34859489	0.833333	8831.83	0.166667	8832.5	0	0	0.166667	8832.5
chr21	34859490	0.166667	8920.5	0.5	8920.17	0.166667	8920.5	0	0
chr21	34859491	0.166667	8560.17	1.83333	8558.5	0.166667	8560.17	0	0
chr21	34859492	0.166667	8888.83	0.166667	8888.83	0.166667	8888.83	0	0
chr21	34859493	0	0	0.166667	7011.17	0.833333	8891.83	0.166667	8892.5
chr21	34859494	0.166667	9324.17	0	0	0.166667	9324.17	1.16667	9323.17
chr21	34859495	0.166667	9369.83	0.166667	9369.83	0.166667	9369.83	0	0
chr21	34859496	0.166667	9510.83	0.833333	9510.17	0.166667	9510.83	0	0
chr21	34859497	0	0	0.833333	9429.17	0.166667	9429.83	0.166667	9429.83
chr21	34859498	0.166667	9601.5	0.166667	9601.5	0.166667	9601.5	0	0
chr21	34859499	0.166667	9545.17	0	0	0.166667	9545.17	1.16667	9544.17
chr21	34859500	0.166667	9702.83	0.166667	9702.83	0	0	0.166667	9702.83
chr21	34859501	0.166667	9720.17	0	0	0.166667	9720.17	0.5	9719.83
chr21	34859502	0.166667	9734.5	0.166667	9734.5	0	0	0.166667	9734.5
chr21	34859503	0	0	0.5	9906.5	0.166667	9906.83	0.166667	9906.83
chr21	34859504	0.166667	9959.83	0	0	0.166667	9959.83	0.166667	9959.83
chr21	34859505	0.166667	9806.17	0	0	0.166667	9806.17	0.833333	9805.5
chr21	34859506	0.166667	9977.17	0	0	0.166667	9977.17	0.166667	9977.17
chr21	34859507	0.166667	9908.5	0	0	0.166667	9908.5	0.5	9908.17
chr21	34859508	0.166667	9972.17	0.166667	9972.17	0	0	0.166667	9972.17
chr21	34859509	0	0	0.166667	7947.83	0.166667	10102.2	0.166667	10102.2
chr21	34859510	0.166667	9822.5	0	0	0.5	9822.17	0.833333	9821.83
chr21	34859511	0.166667	10085.2	0.166667	10085.2	0	0	0.166667	10085.2
chr21	34859512	0.833333	10181.5	0.166667	10182.2	0	0	0.166667	10182.2
chr21	34859513	0.166667	10343.2	0.5	10342.8	0.166667	10343.2	0	0
chr21	34859514	0.833333	10380.2	0	0	0.166667	10380.8	0.166667	10380.8
chr21	34859515	0.166667	10226.2	0.166667	10226.2	0.166667	10226.2	0	0
chr21	34859516	0.166667	10292.5	0	0	0.166667	10292.5	0.833333	10291.8
chr21	34859517	0.166667	10511.5	0.166667	10511.5	0	0	0.166667	10511.5
chr21	34859518	0.166667	10342.2	0	0	0.166667	10342.2	1.16667	10341.2
chr21	34859519	0.166667	9224.5	0.166667	10433.5	0	0	0.166667	10433.5
chr21	34859520	0.166667	10257.8	0.166667	10257.8	0	0	0.166667	10257.8
chr21	34859521	0.166667	10341.5	0	0	0.166667	10341.5	0.833333	10340.8
chr21	34859522	0	0	0.166667	10201.8	0.166667	10201.8	0.166667	10201.8
chr21	34859523	1.16667	10174.8	0.166667	10175.8	0	0	0.166667	10175.8
chr21	34859524	0.166667	10051.8	0.166667	10051.8	0	0	0.166667	10051.8
chr21	34859525	0.166667	10091.8	0	0	0.166667	10091.8	1.5	10090.5
chr21	34859526	0.833333	10165.8	0.166667	10166.5	0	0	0.166667	10166.5
chr21	34859527	0.166667	10126.8	0.166667	10126.8	0	0	0.833333	10126.2
chr21	34859528	0.166667	9849.5	0.5	9849.17	0.166667	9849.5	0	0
chr21	34859529	0.166667	9082.17	0.166667	9985.83	0	0	0.166667	9985.83
chr21	34859530	0	0	0.166667	10035.5	3.16667	10032.5	0.166667	10035.5
chr21	34859531	0.166667	9796.5	0.166667	9796.5	0.166667	9796.5	0	0
chr21	34859532	0.166667	9918.17	0	0	0.166667	9918.17	0.166667	9918.17
chr21	34859533	0.166667	9948.83	0	0	0.166667	9948.83	0.166667	9948.83
chr21	34859534	0.166667	9802.17	0.166667	9802.17	0	0	0.166667	9802.17
chr21	34859535	0.166667	9965.83	0.166667	8637.17	0.166667	9965.83	0	0
chr21	34859536	1.16667	9730.5	0.833333	9730.83	0	0	0.166667	9731.5
chr21	34859537	0.166667	9775.5	0.166667	9775.5	0	0	0.166667	9775.5
chr21	34859538	0.166667	9538.5	0	0	0.166667	9538.5	0.833333	9537.83
chr21	34859539	0.166667	9405.17	0.166667	9405.17	0	0	0.166667	9405.17
chr21	34859540	0.166667	9341.5	0.166667	9341.5	0	0	0.166667	9341.5
chr21	34859541	0.166667	9230.17	0.5	9229.83	0	0	0.166667	9230.17
chr21	34859542	0.166667	9140.83	0	0	0.166667	9140.83	0.166667	9140.83
chr21	34859543	0.166667	9267.5	0	0	0.166667	9267.5	0.166667	9267.5
chr21	34859544	0.166667	9216.5	0	0	0.166667	9216.5	0.166667	9216.5
chr21	34859545	0.166667	9165.5	0.166667	9165.5	0	0	0.166667	9165.5
chr21	34859546	0.166667	9043.17	0	0	0.166667	9043.17	0.5	9042.83
chr21	34859547	0.166667	8925.5	0.166667	8925.5	0	0	0.166667	8925.5
chr21	34859548	0	0	0.166667	8753.5	0.5	8753.17	0.166667	8753.5
chr21	34859549	0	0	0.166667	8738.17	0.166667	8738.17	0.166667	8738.17
chr21	34859550	0.166667	8590.17	0.166667	8590.17	0	0	0.166667	8590.17
chr21	34859551	0	0	0.166667	8442.17	2.16667	8440.17	0.166667	8442.17
chr21	34859552	0.166667	8329.17	0.166667	8329.17	0.166667	8329.17	0	0
chr21	34859553	0	0	0.166667	8383.83	0.166667	7250.83	0.166667	8383.83
chr21	34859554	0.166667	8425.5	0.166667	8425.5	0	0	0.166667	8425.5
chr21	34859555	0.166667	8258.83	0	0	0.166667	8258.83	2.16667	8256.83
chr21	34859556	0.833333	8291.5	0.166667	8292.17	0	0	0.166667	8292.17
chr21	34859557	0	0	0.166667	8181.5	0.166667	8181.5	0.166667	8181.5
chr21	34859558	0.166667	8061.83	0	0	0.166667	8061.83	1.5	8060.5
chr21	34859559	1.5	7734.5	0.166667	7735.83	0	0	0.166667	7735.83
chr21	34859560	0.166667	7952.17	0.166667	7952.17	0	0	0.166667	7952.17
chr21	34859561	1.16667	7539.83	0	0	0.166667	7540.83	0.833333	6604.5
chr21	34859562	0.166667	7679.5	0.166667	7679.5	0.166667	7679.5	0	0
chr21	34859563	0	0	0.166667	7551.17	0.833333	7550.5	0.166667	7551.17
chr21	34859564	0.166667	7510.17	0.166667	7510.17	0	0	0.166667	7510.17
chr21	34859565	0	0	0.166667	7451.5	0.166667	7451.5	0.166667	7451.5
chr21	34859566	0.166667	7447.5	0.166667	7447.5	0	0	0.166667	7447.5
chr21	34859567	0.166667	7211.83	0	0	0.166667	7211.83	2.16667	7209.83
chr21	34859568	0.166667	7194.17	0.166667	7194.17	0	0	0.166667	7194.17
chr21	34859569	0	0	0.166667	7144.17	0.166667	7144.17	0.166667	7144.17
chr21	34859570	0	0	0.166667	7117.17	0.166667	7117.17	0.166667	7117.17
chr21	34859571	0.166667	7082.5	0.166667	7082.5	0	0	0.166667	7082.5
chr21	34859572	0.166667	7061.17	0.166667	7061.17	0.166667	7061.17	0	0
chr21	34859573	0.166667	6652.17	0	0	0.166667	6652.17	0.166667	6652.17
chr21	34859574	0.166667	6737.17	0	0	0.166667	6737.17	0.166667	6737.17
chr21	34859575	0.166667	6765.83	0	0	0.166667	6765.83	0.166667	6765.83
chr21	34859576	0.166667	6715.83	0	0	0.166667	6715.83	0.166667	6715.83
chr21	34859577	0.166667	6470.83	0.166667	6470.83	0.166667	6470.83	0	0
chr21	34859578	0.166667	6460.5	0.166667	6460.5	0.166667	6460.5	0	0
chr21	34859579	0.166667	6450.83	0.166667	6450.83	0.166667	6450.83	0	0
chr21	34859580	0.166667	6366.5	0	0	0.166667	6366.5	0.166667	6366.5
chr21	34859581	0.166667	6312.83	0.166667	6312.83	0	0	0.166667	6312.83
chr21	34859582	0.166667	6262.5	0	0	0.166667	6262.5	0.833333	6261.83
chr21	34859583	0.166667	5712.17	0.166667	5712.17	0	0	0.166667	5712.17
chr21	34880474	0.166667	7026.5	0.833333	7025.83	0.166667	7026.5	0	0
chr21	34880475	0	0	0.166667	7170.17	0.833333	7169.5	0.166667	7170.17
chr21	34880476	0.166667	7246.5	0	0	0.166667	7246.5	0.166667	7246.5
chr21	34880477	0.166667	7296.83	0.166667	7296.83	0.166667	7296.83	0	0
chr21	34880478	0	0	0.166667	7411.5	1.16667	7410.5	0.166667	7411.5
chr21	34880479	0.166667	7524.83	0.166667	7524.83	0.166667	7524.83	0	0
chr21	34880480	0	0	0.166667	7568.5	0.166667	7568.5	0.5	7568.17
chr21	34880481	0.166667	7627.83	0.166667	7627.83	0	0	0.166667	7627.83
chr21	34880482	0	0	0.166667	7683.83	0.166667	7683.83	0.166667	7683.83
chr21	34880483	0	0	0.166667	7674.5	0.166667	7674.5	0.166667	7674.5
chr21	34880484	0	0	0.166667	7730.17	0.166667	7730.17	0.166667	7730.17
chr21	34880485	0.166667	7828.17	0	0	0.166667	7828.17	0.166667	7828.17
chr21	34880486	0.166667	7698.17	0.166667	7698.17	0.166667	7698.17	0	0
chr21	34880487	0	0	0.166667	7954.83	0.166667	7954.83	0.833333	7954.17
chr21	34880488	0.166667	8114.83	0.166667	8114.83	0.166667	8114.83	0	0
chr21	34880489	0.166667	8246.17	0	0	0.166667	8246.17	0.166667	8246.17
chr21	34880490	0	0	0.166667	8372.5	0.166667	8372.5	0.166667	8372.5
chr21	34880491	0.166667	8464.83	0.166667	8464.83	0	0	0.166667	8464.83
chr21	34880492	0	0	0.166667	8483.5	1.16667	8482.5	0.166667	8483.5
chr21	34880493	0	0	0.166667	8547.17	0.166667	8547.17	0.166667	8547.17
chr21	34880494	0.166667	8594.17	0	0	0.166667	8594.17	0.166667	8594.17
chr21	34880495	0.166667	8577.83	0	0	0.166667	8577.83	0.166667	8577.83
chr21	34880496	0.166667	8542.17	0	0	0.166667	8542.17	0.166667	8542.17
chr21	34880497	0.166667	8629.5	0	0	0.166667	8629.5	0.166667	8629.5
chr21	34880498	0.166667	8687.83	0.166667	8687.83	0	0	0.166667	8687.83
chr21	34880499	0	0	0.166667	8808.83	0.166667	8808.83	0.166667	8808.83
chr21	34880500	0	0	0.166667	8819.5	0.166667	8819.5	0.166667	8819.5
chr21	34880501	0	0	0.166667	8892.17	0.166667	8892.17	0.166667	8892.17
chr21	34880502	0.166667	8977.17	0	0	0.166667	8977.17	0.5	8976.83
chr21	34880503	0.166667	9009.5	0.166667	9009.5	0	0	0.166667	9009.5
chr21	34880504	0.166667	9080.5	0	0	0.166667	9080.5	1.83333	9078.83
chr21	34880505	0.166667	8998.17	0.166667	8998.17	0	0	0.166667	8998.17
chr21	34880506	0.166667	9065.83	0.166667	9065.83	0	0	0.166667	9065.83
chr21	34880507	0.166667	9200.83	0.166667	9200.83	0	0	0.166667	9200.83
chr21	34880508	0.166667	9290.5	0	0	0.5	9290.17	0.166667	9290.5
chr21	34880509	0.166667	9350.17	0	0	0.166667	9350.17	0.166667	9350.17
chr21	34880510	0.166667	9336.5	0	0	0.166667	9336.5	0.5	9336.17
chr21	34880511	0.166667	9477.83	0.166667	9477.83	0	0	0.166667	9477.83
chr21	34880512	0.166667	9554.5	0	0	0.166667	9554.5	0.166667	9554.5
chr21	34880513	0.166667	9587.5	0	0	0.166667	9587.5	0.166667	8288.83
chr21	34880514	0.166667	9633.83	0.166667	9633.83	0	0	0.166667	9633.83
chr21	34880515	0.166667	9809.5	0.833333	9808.83	0.166667	8484.83	0	0
chr21	34880516	0.166667	9884.17	0.5	9883.83	0.166667	9884.17	0	0
chr21	34880517	0	0	0.166667	10067.5	0.833333	10066.8	0.166667	10067.5
chr21	34880518	0.166667	10077.5	0	0	0.166667	10077.5	0.166667	10077.5
chr21	34880519	0.166667	10188.2	0.166667	10188.2	0	0	0.166667	10188.2
chr21	34880520	0	0	0.166667	10282.8	0.166667	10282.8	0.166667	10282.8
chr21	34880521	0	0	0.166667	10288.2	0.166667	10288.2	0.166667	10288.2
chr21	34880522	0	0	0.166667	10349.2	0.5	10348.8	0.166667	10349.2
chr21	34880523	0.166667	10456.8	0.5	10456.5	0.166667	10456.8	0	0
chr21	34880524	1.16667	10465.5	0.166667	10466.5	0	0	0.166667	10466.5
chr21	34880525	0.166667	10523.2	0	0	0.166667	10523.2	1.16667	10522.2
chr21	34880526	0.5	10506.8	0.166667	10507.2	0	0	0.166667	10507.2
chr21	34880527	0.166667	10735.5	0	0	0.166667	10735.5	0.166667	10735.5
chr21	34880528	0.166667	10720.5	0	0	0.166667	10720.5	0.166667	10720.5
chr21	34880529	0.166667	10744.2	0	0	0.166667	10744.2	0.5	10743.8
chr21	34880530	0.166667	10905.8	0.166667	10905.8	0.166667	10905.8	0	0
chr21	34880531	0	0	0.166667	10817.5	0.166667	10817.5	0.166667	10817.5
chr21	34880532	0	0	4.16667	10932.8	0.166667	10936.8	0.166667	10936.8
chr21	34880533	0.833333	10943.5	0.166667	10944.2	0	0	0.166667	10944.2
chr21	34880534	0.166667	10892.5	0.5	10892.2	0.166667	10892.5	0	0
chr21	34880535	0	0	0.166667	10870.8	0.5	10870.5	0.166667	10870.8
chr21	34880536	0.166667	10900.2	0	0	0.166667	10900.2	0.166667	10900.2
chr21	34880537	0	0	0.166667	10856.8	0.166667	10856.8	0.166667	10856.8
chr21	34880538	0.166667	11015.5	0.166667	11015.5	0	0	0.166667	11015.5
chr21	34880539	0.166667	10880.5	0	0	0.5	10880.2	0.833333	10879.8
chr21	34880540	0.166667	10857.8	0	0	0.166667	10857.8	0.166667	10857.8
chr21	34880541	0.166667	10879.2	0	0	0.166667	10879.2	0.166667	10879.2
chr21	34880542	0.166667	10907.2	0	0	0.166667	10907.2	0.166667	10907.2
chr21	34880543	0.166667	10853.5	0.166667	10853.5	0	0	0.166667	10853.5
chr21	34880544	0	0	0.166667	10830.2	0.166667	10830.2	0.166667	8663.17
chr21	34880545	0.166667	10719.8	0.166667	10719.8	0.166667	10719.8	0	0
chr21	34880546	0	0	0.5	10632.8	1.16667	10632.2	0.166667	10633.2
chr21	34880547	0.166667	10617.5	0.166667	10617.5	0	0	0.166667	10617.5
chr21	34880548	0	0	0.166667	10675.5	0.166667	9227.5	0.166667	10675.5
chr21	34880549	0.166667	10753.2	0	0	0.166667	10753.2	0.166667	10753.2
chr21	34880550	0	0	0.166667	10623.2	0.166667	10623.2	0.166667	10623.2
chr21	34880551	0	0	0.166667	10753.2	0.166667	10753.2	0.166667	10753.2
chr21	34880552	0.166667	10713.2	0.833333	10712.5	0.166667	10713.2	0	0
chr21	34880553	0.833333	10876.2	0.166667	10876.8	0	0	0.166667	10876.8
chr21	34880554	0.166667	10857.5	0	0	0.166667	10857.5	0.833333	10856.8
chr21	34880555	0	0	0.166667	10818.5	0.166667	10818.5	0.166667	10818.5
chr21	34880556	0.166667	10769.5	0.166667	10769.5	0.166667	10769.5	0	0
chr21	34880557	0.166667	10807.2	0.166667	10807.2	0.166667	10807.2	0	0
chr21	34880558	0.166667	10404.8	0	0	0.166667	10404.8	0.833333	10404.2
chr21	34880559	0.166667	10948.8	0.166667	10948.8	0.166667	10948.8	0	0
chr21	34880560	0.166667	10954.5	0	0	0.166667	10954.5	0.166667	10954.5
chr21	34880561	0.166667	11116.5	0	0	0.166667	11116.5	1.16667	11115.5
chr21	34880562	0.166667	11086.2	0.833333	11085.5	0.166667	11086.2	0	0
chr21	34880563	0.166667	11132.8	1.5	11131.5	0.166667	11132.8	0	0
chr21	34880564	0	0	1.16667	11100.5	0.166667	11101.5	0.166667	11101.5
chr21	34880565	0.166667	11216.5	0.166667	11216.5	0.166667	11216.5	0	0
chr21	34880566	0.166667	11162.8	0	0	0.5	11162.5	0.166667	11162.8
chr21	34880567	0.166667	11195.8	0	0	0.166667	11195.8	0.166667	11195.8
chr21	34880568	0.166667	11177.8	0.166667	11177.8	0.166667	11177.8	0	0
chr21	34880569	0.166667	11256.2	0.166667	11256.2	0	0	0.166667	11256.2
chr21	34880570	0	0	0.833333	11161.2	1.5	11160.5	0.166667	11161.8
chr21	34880571	0.166667	11144.5	0.166667	11144.5	0.166667	11144.5	0	0
chr21	34880572	0.5	11260.5	1.5	11259.5	0.166667	11260.8	0	0
chr21	34880573	0.166667	11248.5	0.166667	11248.5	0	0	0.166667	11248.5
chr21	34880574	0	0	0.166667	11312.8	1.16667	11311.8	0.166667	11312.8
chr21	34880575	0.166667	11331.8	0.166667	11331.8	0.166667	11331.8	0	0
chr21	34880576	0	0	0.166667	11272.2	0.833333	11271.5	0.166667	11272.2
chr21	34880577	0	0	0.166667	11318.5	0.166667	11318.5	0.166667	11318.5
chr21	34880578	0	0	0.166667	11372.2	0.166667	11372.2	0.166667	11372.2
chr21	34880579	0.166667	11517.2	0.166667	11517.2	0.166667	11517.2	0	0
chr21	34880580	0.833333	11566.5	0.166667	11567.2	0.166667	11567.2	0	0
chr21	34880581	0.166667	11545.5	0	0	0.166667	11545.5	0.5	11545.2
chr21	34880582	0.166667	11385.2	0.166667	11385.2	0	0	0.166667	11385.2
chr21	34880583	0	0	0.833333	11518.8	0.166667	9915.17	0.166667	10097.5
chr21	34880584	0.166667	11328.2	0.5	11327.8	0	0	0.166667	11328.2
chr21	34880585	0.166667	10462.8	0.166667	11381.2	0	0	0.5	10413.5
chr21	34880586	0.5	11448.2	0	0	0.166667	11448.5	3.16667	11445.5
chr21	34880587	0.166667	11119.5	0.166667	11119.5	0.166667	11119.5	0	0
chr21	34880588	0	0	0.166667	11689.2	2.16667	11687.2	0.166667	11689.2
chr21	34880589	0.166667	11873.5	0	0	0.166667	11873.5	0.166667	11873.5
chr21	34880590	0.166667	11938.2	0	0	0.166667	11938.2	0.166667	11938.2
chr21	34880591	0	0	0.166667	11843.8	0.166667	11843.8	0.166667	11843.8
chr21	34880592	0	0	0.166667	11782.5	0.166667	11782.5	0.166667	11782.5
chr21	34880593	0	0	0.166667	11934.5	0.166667	11934.5	0.5	11934.2
chr21	34880594	0.166667	11984.5	0	0	0.166667	11984.5	0.166667	11984.5
chr21	34880595	0.166667	12076.2	0.166667	12076.2	0.166667	12076.2	0	0
chr21	34880596	0.166667	12088.5	0	0	0.166667	12088.5	0.166667	12088.5
chr21	34880597	0.166667	12130.5	0	0	0.166667	12130.5	0.833333	12129.8
chr21	34880598	0.166667	12148.8	0.166667	12148.8	0	0	0.166667	12148.8
chr21	34880599	0.166667	12129.2	0.166667	12129.2	0.166667	12129.2	0	0
chr21	34880600	0	0	0.166667	11960.5	2.5	11958.2	0.166667	11960.5
chr21	34880601	0	0	0.166667	12020.2	0.166667	12020.2	0.166667	12020.2
chr21	34880602	0.166667	12035.5	0.166667	12035.5	0.166667	12035.5	0	0
chr21	34880603	0.166667	12139.8	0.166667	11137.2	0.166667	12139.8	0	0
chr21	34880604	0.166667	12103.8	0	0	0.166667	12103.8	0.166667	12103.8
chr21	34880605	0.166667	12012.5	0.166667	12012.5	0	0	0.166667	12012.5
chr21	34880606	0.833333	12250.2	0.166667	12250.8	0	0	0.166667	12250.8
chr21	34880607	0.166667	12209.5	0	0	0.166667	12209.5	0.166667	12209.5
chr21	34880608	0.166667	12153.5	0	0	0.166667	12153.5	0.166667	12153.5
chr21	34880609	0.166667	12385.5	0.166667	12385.5	0.166667	12385.5	0	0
chr21	34880610	0.166667	12209.8	0	0	0.166667	12209.8	0.166667	12209.8
chr21	34880611	0.833333	12306.8	0	0	0.166667	12307.5	0.166667	12307.5
chr21	34880612	0.166667	12494.8	0.833333	12494.2	0.166667	12494.8	0	0
chr21	34880613	0	0	0.166667	12486.5	1.83333	12484.8	0.166667	12486.5
chr21	34880614	0.166667	12532.5	0	0	0.166667	12532.5	0.166667	12532.5
chr21	34880615	0.166667	12506.5	0.166667	12506.5	0	0	0.166667	12506.5
chr21	34880616	0.833333	12612.2	0.5	12612.5	0	0	0.166667	12612.8
chr21	34880617	0.166667	12598.8	0.166667	12598.8	0.166667	12598.8	0	0
chr21	34880618	0.166667	12540.8	0	0	0.166667	12540.8	4.16667	12536.8
chr21	34880619	0.166667	10667.8	0.166667	12388.8	0	0	0.833333	12388.2
chr21	34880620	0.166667	12584.8	1.83333	12583.2	0.166667	12584.8	0	0
chr21	34880621	3.16667	12500.5	0.166667	12503.5	0	0	0.833333	12502.8
chr21	34880622	0.166667	12496.8	0.166667	12496.8	0	0	0.166667	12496.8
chr21	34880623	0.166667	12545.8	0	0	0.166667	12545.8	1.16667	12544.8
chr21	34880624	0	0	0.166667	12563.2	0.166667	12563.2	0.166667	12563.2
chr21	34880625	0.166667	10870.8	0.166667	12611.2	0	0	0.166667	12611.2
chr21	34880626	0.166667	12292.5	0.833333	12291.8	0.166667	12292.5	0	0
chr21	34880627	0	0	0.166667	12340.8	0.833333	12340.2	0.166667	12340.8
chr21	34880628	0.166667	12743.8	0	0	0.166667	12743.8	0.166667	12743.8
chr21	34880629	0.166667	12656.2	0	0	0.166667	12656.2	0.166667	12656.2
chr21	34880630	0.166667	12746.2	0	0	0.166667	12746.2	1.16667	12745.2
chr21	34880631	0.166667	12909.2	0.166667	12909.2	0.166667	12909.2	0	0
chr21	34880632	0.166667	12846.2	0	0	0.5	12845.8	1.16667	12845.2
chr21	34880633	0.166667	12706.8	0.166667	12706.8	0.166667	12706.8	0	0
chr21	34880634	0	0	0.166667	12720.2	0.166667	12720.2	0.166667	12720.2
chr21	34880635	0.833333	12725.2	0.833333	12725.2	0	0	0.166667	12725.8
chr21	34880636	0.166667	12710.2	0.166667	12710.2	0.166667	12710.2	0	0
chr21	34880637	0.166667	12732.8	0	0	0.166667	12732.8	1.16667	12731.8
chr21	34880638	0.166667	12659.8	0.166667	12659.8	0.166667	12659.8	0	0
chr21	34880639	0	0	0.166667	12692.5	1.16667	12691.5	0.5	12692.2
chr21	34880640	0.5	12710.8	0.166667	12711.2	0	0	0.166667	12711.2
chr21	34880641	0.166667	12789.8	0.833333	12789.2	0.166667	12789.8	0	0
chr21	34880642	0.166667	12871.5	0.166667	12871.5	0.166667	12871.5	0	0
chr21	34880643	0.166667	12575.5	0.166667	12575.5	0	0	0.166667	12575.5
chr21	34880644	0	0	0.166667	12727.5	0.166667	12727.5	0.166667	12727.5
chr21	34880645	0.166667	12610.8	0.166667	12610.8	0	0	0.166667	12610.8
chr21	34880646	0.166667	12601.8	0	0	0.166667	12601.8	0.166667	12601.8
chr21	34880647	0	0	0.166667	12497.2	0.833333	12496.5	0.166667	12497.2
chr21	34880648	0.166667	12566.5	0.166667	12566.5	0	0	0.166667	12566.5
chr21	34880649	0.166667	12350.5	0	0	0.5	12350.2	0.166667	12350.5
chr21	34880650	0.166667	12188.5	0	0	0.166667	12188.5	0.166667	12188.5
