chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr3	128486037	0.5	121374	1.16667	108648	0	0	0.166667	121374
chr3	128486038	0.833333	116546	1.16667	116546	0	0	0.5	116546
chr3	128486039	9.83333	96931.5	0	0	63.2698	3981.21	0.517298	948.649
chr3	128486040	28.381	37078	14.9835	19039.5	0	0	26.3514	28102.5
chr3	128486041	2.5	110494	0.48741	1340.35	1.16667	110495	0	0
chr3	128486042	7.16667	103530	0	0	18.8278	86619.6	5.83333	103531
chr3	128486043	0	0	2.5	99888.5	53.0867	9521.79	6.5	99884.5
chr3	128486044	0.5	108490	3.16667	123512	0	0	0.166667	123515
chr3	128486045	1.83333	120672	0.833333	120673	0	0	0.833333	120673
chr3	128486046	1.5	114830	10.1667	114821	0	0	0.833333	114830
chr3	128486047	2.5	106186	0	0	29.0283	276013	1.14233	5478.56
chr3	128486048	383.711	188146	2.5	89997.2	9.16667	101124	0	0
chr3	128486049	0	0	3.16667	106904	0.661562	1428.14	6.16667	106901
chr3	128486050	1.5	98128.5	2.16667	121854	0	0	0.5	121856
chr3	128486051	2.5	113085	1.83333	113086	0	0	0.5	113087
chr3	128486052	0	0	0.833333	116575	0.490984	3333.69	1.83333	116574
chr3	128486053	43.2388	1630.79	32.7918	61560	0	0	65.9503	78763.3
chr3	128486054	0	0	0.5	113578	3.5	113575	14.5	113564
chr3	128486055	41.3178	36823.8	17.5	105118	22.0238	159665	0	0
chr3	128486056	0	0	102.283	135480	0.506297	2157.72	58.0444	22733.7
chr3	128486057	2.85858	36736.6	21.1003	8325.87	3.16667	100674	0	0
chr3	128486058	1.34646	23589.5	0	0	8.5	125556	5.5	125559
chr3	128486059	1.5	113100	0	0	12.0069	100581	8.16667	113094
chr3	128486060	6.5	105538	23.459	14584	1.5	105542	0	0
chr3	128486061	0.5	135948	0	0	0.833333	135948	0.166667	135948
chr3	128486062	0.5	130111	0	0	2.83333	130109	0.166667	130112
chr3	128486063	0.5	105930	0	0	69.8489	2446.71	3.5	105926
chr3	128486064	0.166667	110698	0.5	137433	0	0	0.166667	137433
chr3	128486065	0.5	135510	3.16667	135508	0	0	0.166667	135511
chr3	128486066	6.5	130632	2.16667	130636	0	0	0.166667	130638
chr3	128486067	1.5	81307.2	0	0	79.037	1494.79	4.83333	101207
chr3	128486068	1.54376	26567.2	6.5	134808	0	0	5.5	134810
chr3	128486069	3.83333	128776	0.166667	128779	0	0	0.833333	128778
chr3	128486070	10.786	68559.3	1.3118	3626.17	49.7501	6730.09	0	0
chr3	128486071	3.01901	18566.5	22.1521	270391	0	0	6.32635	82284.4
chr3	128486072	3.5	103926	0	0	125.27	1710.52	5.5	103924
chr3	128486073	51.1667	128005	12.7013	14402.1	0	0	173.387	260529
chr3	128486074	4.16667	127825	1.5	142701	0	0	0.166667	142702
chr3	128486075	4.16667	137228	4.5	137228	0	0	0.166667	137232
chr3	128486076	8.83333	101058	0	0	233.634	5317.7	0.553454	4247.73
chr3	128486077	4.04292	28939.9	0.833333	146762	0	0	0.166667	146762
chr3	128486078	3.29306	52198.8	4.5	140023	0	0	1.16667	140026
chr3	128486079	66.9295	44678.2	9.68848	16389.9	0	0	98.791	236474
chr3	128486080	0	0	0.166667	152085	3.5	152082	2.16667	152083
chr3	128486081	0	0	0.166667	155640	5.16667	155635	1.83333	155638
chr3	128486082	0.588815	8649.59	2.5	159148	0	0	2.16667	159148
chr3	128486083	1.24892	20003.6	0.675376	4047.77	0.5	162846	0	0
chr3	128486084	8.83333	158353	7.16667	158354	5.16667	158356	0	0
chr3	128486085	29.1667	152983	24.2269	143473	0	0	24.5	152988
chr3	128486086	0	0	0.166667	160084	6.16667	160078	2.5	160082
chr3	128486087	0	0	0.166667	145796	0.5	161135	2.16667	161134
chr3	128486088	0	0	0.166667	161876	0.166667	161876	1.5	161875
chr3	128486089	0	0	0.5	137628	8.90425	46596.4	6.16667	156143
chr3	128486090	0.190284	2782.9	0.833333	165631	0	0	0.166667	165632
chr3	128486091	0.5	165138	0.166667	165139	0	0	0.166667	165139
chr3	128486092	0.594038	11394.3	0	0	60.1667	150200	3.5	135794
chr3	128486093	0.508949	8140.87	6.16667	151960	0	0	3.5	151963
chr3	128486094	12.8356	123656	1.0103	7358.91	0	0	5.83333	149334
chr3	128486095	6.92656	111483	7.85616	100788	0	0	5.5	147541
chr3	128486096	0	0	0.5	149390	3.22487	35683.1	5.16667	149386
chr3	128486097	1.26751	20109.7	3.5	156017	0	0	0.8665	12478.4
chr3	128486098	6.09733	42963.4	1.60619	5726.77	10.5	146808	0	0
chr3	128486099	5.6551	12260.8	2.74834	9982	13.1217	61278.5	0	0
chr3	128486100	0	0	8.16667	131693	1.6212	15546.5	38.1667	145418
chr3	128486101	2.5	151042	4.16667	151040	0	0	0.5	151044
chr3	128486102	0	0	1.5	137120	0.681625	14510.8	1.16667	152574
chr3	128486103	0.166667	131777	1.5	155208	0	0	0.166667	155209
chr3	128486104	0.664542	3991.7	0	0	34.8208	14225.9	11.8173	80691.7
chr3	128486105	0.968693	4962.95	20.6594	98903.5	0	0	12.5508	142816
chr3	128486106	1.73066	29584.6	7.16667	145303	0	0	0.644575	6174.96
chr3	128486107	6.5	146588	1.83333	146593	0	0	2.16667	146593
chr3	128486108	10.9307	4189.52	11.2005	4709.24	17.1124	4624.87	0	0
chr3	128486109	1.16667	143152	0	0	30.5	143123	0.5	126480
chr3	128486110	65.9905	20728.3	29.3845	4696.05	0	0	28.4762	7302.75
chr3	128486111	3.83333	147582	1.81315	15586.3	0.833333	147585	0	0
chr3	128486112	1.83333	145615	0	0	8.16667	145608	1.5	123714
chr3	128486113	2.79976	45453.8	4.5	148824	0	0	4.83333	148824
chr3	128486114	0.5	147528	0	0	2.5	147526	0.166667	147528
chr3	128486115	0	0	0.833333	144374	1.17635	17270.2	1.5	144374
chr3	128486116	0.5	145177	1.16667	116500	0	0	0.5	145177
chr3	128486117	0.833333	144709	2.83333	144707	0	0	0.166667	144710
chr3	128486118	0.5	144668	1.16667	144668	0	0	0.833333	144668
chr3	128486119	2.5	148308	0.166667	148310	0	0	0.166667	148310
chr3	128486120	0.5	111588	0	0	13.8333	139005	1.42418	12771.9
chr3	128486121	18.1368	6729.53	33.8794	6230.6	0	0	205.441	74120.7
chr3	128486122	0	0	0.5	141921	1.08638	3837.45	5.5	141916
chr3	128486123	3.3877	3883.77	7.29506	28685.9	0	0	3.41105	15953.5
chr3	128486124	4.83333	142749	2.16667	142752	0	0	0.833333	142753
chr3	128486125	20.3737	10932.4	31.2601	32017.5	0	0	110.685	150565
chr3	128486126	0	0	1.83333	134665	1.20124	9802.86	14.4961	103639
chr3	128486127	0.607233	3111.76	8.98606	97634	0	0	1.86623	29819.6
chr3	128486128	1.70467	9290.81	2.83176	35525.7	0	0	0.831332	5015.25
chr3	128486129	5.5	136874	2.03097	22237.7	1.16667	136878	0	0
chr3	128486130	3.37548	19919.1	4.83333	128858	9.83333	128853	0	0
chr3	128486131	0	0	0.166667	134502	0.651904	1940.65	6.83333	115413
chr3	128486132	6.73425	87124.3	6.5	131535	4.83333	131536	0	0
chr3	128486133	5.16667	130502	0	0	6.97792	21936.8	0.577446	2162.89
chr3	128486134	27.7932	37067.8	14.8346	18431	0	0	39.1169	66598.2
chr3	128486135	0	0	5.16667	127282	5.39392	31440.7	4.41833	27882.9
chr3	128486136	6.80242	24943.2	22.0356	69406.9	0	0	7.66905	14541.6
chr3	128486137	4.16667	128466	3.83333	128466	5.83333	128464	0	0
chr3	128486138	0.5	129912	0	0	3.5	129908	0.401684	2872.09
chr3	128486139	11.7501	4615.6	15.5475	3490.84	15.5157	7119.67	0	0
chr3	128486140	0.974708	16614.8	4.83333	127848	3.16667	127849	0	0
chr3	128486141	2.27831	15758.1	1.92586	6455.59	2.66043	13008.8	0	0
chr3	128486142	8.84522	12665.1	42.2379	172053	0	0	2.93037	11549.4
chr3	128486143	1.32205	19331.2	3.5	114628	3.83333	129168	0	0
chr3	128486144	2.83333	123722	0	0	11.2013	80719.6	5.32859	27656.7
chr3	128486145	23.5043	152301	23.0586	207027	0	0	6.16667	124208
chr3	128486146	2.16667	128635	12.9358	102916	0.166667	128637	0	0
chr3	128486147	3.96923	70073.2	0.48704	4801.41	1.5	126527	0	0
chr3	128486148	8.74132	38960.8	0	0	67.5613	78385.5	17.7665	11457.7
chr3	128486149	3.16667	123086	1.16667	111353	0.166667	123089	0	0
chr3	128486150	1.16667	127109	0.833333	108092	0.5	112735	0	0
chr3	128486151	0.833333	128516	5.5	128512	1.5	128516	0	0
chr3	128486152	3.16667	109831	4.47383	4008.87	0.5	123945	0	0
chr3	128486153	7.16667	125193	3.5	125196	1.16667	125199	0	0
chr3	128486154	8.76212	18906.3	15.5	111879	0	0	8.64395	6778.79
chr3	128486155	0.5	116378	0.166667	110164	0.833333	128726	0	0
chr3	128486156	3.5	113684	0	0	22.8333	113665	21.8358	9544.47
chr3	128486157	1.32971	11104.5	2.83333	118318	2.5	118319	0	0
chr3	128486158	3.16667	121667	0.833333	107642	0.833333	121670	0	0
chr3	128486159	49.18	342673	5.76139	73723.4	11.2171	108140	0	0
chr3	128486160	0	0	2.5	109693	0.959317	11479	21.7178	4523.3
chr3	128486161	2.7809	36705.7	3.5	112198	1.83333	112200	0	0
chr3	128486162	1.90441	8954	2.5	99441.8	1.16667	116783	0	0
chr3	128486163	0.5	118622	0.833333	118622	0.833333	118622	0	0
chr3	128486164	1.83333	117157	5.5	117154	1.5	117158	0	0
chr3	128486165	18.1667	109524	7.16667	109535	8.16667	109534	0	0
chr3	128486166	0	0	0.541407	2320.11	48.8819	198072	29.0025	2982.97
chr3	128486167	0.697074	7988.6	2.83333	112699	0	0	8.83333	112693
chr3	128486168	1.35782	20835.8	0.574011	5488.97	0.564452	5894.75	0	0
chr3	128486169	2.16667	114962	4.5	114960	0.5	102255	0	0
chr3	128486170	11.1667	110534	5.5	110540	2.83333	110543	0	0
chr3	128486171	13.528	68782	14.1667	109322	10.1667	109326	0	0
chr3	128486172	6.5	101139	0	0	27.5	101118	17.7832	10173.1
chr3	128486173	3.04927	39216.5	40.9214	240129	0	0	7.16667	100745
chr3	128486174	0.166667	87209.8	0.5	107880	0	0	1.16667	97505.5
chr3	128486175	3.5	106866	1.5	106868	0	0	1.83333	106867
chr3	128486176	2.16667	91943.2	0	0	7.07902	3362.46	6.16667	83229.5
chr3	128486177	0	0	0.833333	96328.5	0.5	96328.8	8.83333	96320.5
chr3	128486178	4.83333	100976	0.833333	100980	1.16667	100980	0	0
chr3	128486179	0	0	0.5	87562.2	0.754579	3943	8.45946	32067.5
chr3	128486180	3.16667	102260	0.833333	102262	0.833333	102262	0	0
chr3	128486181	0	0	0.833333	99961.5	0.687562	4433.52	2.16667	99960.2
chr3	128486182	0.166667	102653	0.5	102652	0	0	0.166667	102653
chr3	128486183	0	0	0.166667	98323.2	4.83333	98318.5	4.5	98318.8
chr3	128486184	0.5	102274	0.5	102274	0	0	1.16667	102274
chr3	128486185	0	0	0.487496	1716.84	3.46085	15412.5	24.5	89805.5
chr3	128486186	0.833333	102356	0.833333	102356	0	0	0.166667	102356
chr3	128486187	5.65509	3470.21	0	0	158.523	24846.9	42.1078	28621.3
chr3	128486188	0.589565	2264.49	7.54853	55424.8	0	0	6.5	96682.5
chr3	128486189	19.1667	94204.2	73.0337	253233	0	0	11.4833	84299.7
chr3	128486190	3.09974	8739.8	32.8333	96335.2	0	0	56.1667	96311.8
chr3	128486191	80.3089	26351.4	111.147	58910.9	28.312	2714.61	0	0
chr3	128486192	3.83333	99820.5	0.5	99823.8	0.166667	99824.2	0	0
chr3	128486193	46.5188	38834.4	0	0	77.3022	26894.9	416.497	70808.3
chr3	128486194	5.5	96952.2	4.5	96953.2	3.5	96954.2	0	0
chr3	128486195	4.83333	101590	1.83333	89744.2	0.166667	101595	0	0
chr3	128486196	0	0	31.4062	179006	2.32589	5145.36	30.8205	71550
chr3	128486197	3.25856	44717.2	11.5	98343.8	0	0	5.5	98349.8
chr3	128486198	3.65889	31673.9	10.5	99553.2	0	0	3.83333	99559.8
chr3	128486199	4.88321	14806.7	32.1667	95512.5	0	0	14.8048	38739.1
chr3	128486200	19.2132	142257	1.5	92562.8	1.78647	2874.11	0	0
chr3	128486201	4.5	97687.5	1.16667	97690.8	0.5	97691.5	0	0
chr3	128486202	38.5763	27669.9	0	0	123.105	40985.7	38.1671	8204.69
chr3	128486203	12.5	94502.5	3.83333	94511.2	6.16667	94508.8	0	0
chr3	128486204	4.15493	47728.8	2.46046	24431.2	2.83333	97647.5	0	0
chr3	128486205	0	0	0.5	97361.5	5.5	97356.5	5.83333	97356.2
chr3	128486206	6.5	100684	0.5	100690	0	0	1.16667	100690
chr3	128486207	6.16667	98660.2	2.42685	25202.6	4.83333	98661.5	0	0
chr3	128486208	0	0	0.166667	94240.5	0.481406	2326.08	7.5	94233.2
chr3	128486209	0.166667	84682.5	0.5	84341.2	0	0	0.166667	98917.8
chr3	128486210	17.1562	216380	1.16667	94599.2	2.16667	94598.2	0	0
chr3	128486211	9.5	84154.5	0	0	26.5	84137.5	31.375	22831.4
chr3	128486212	3.83333	91634.8	10.5	91628.2	0	0	2.5	91636.2
chr3	128486213	0	0	1.16667	87739.2	3.09101	11376.2	6.83333	87733.5
chr3	128486214	1.5	92603.5	5.16667	92599.8	0	0	0.166667	92604.8
chr3	128486215	2.16667	96947.2	3.83333	96945.5	0	0	0.5	96948.8
chr3	128486216	0.402369	1292.07	0.833333	96899.5	0	0	0.166667	82975.5
chr3	128486217	1.83333	86697.5	1.83333	94281.8	0	0	1.16667	94282.5
chr3	128486218	1.83333	85575.5	0	0	49.1667	85528.2	0.792956	1717.16
chr3	128486219	93.1667	76779.8	142.554	26042.7	0	0	123.01	95554.7
chr3	128486220	9.52287	102974	4.85274	18202.2	1.83333	91919.8	0	0
chr3	128486221	0	0	6.5	80716.5	2.06774	7527.89	286.856	97762
chr3	128486222	4.5	87983.2	0.942568	6815.58	0	0	3.5	87984.2
chr3	128486223	2.5	88350.2	0	0	16.8333	88335.8	0.541052	3336.48
chr3	128486224	1.1077	10725.3	5.83333	76026.8	0	0	3.16667	88762.8
chr3	128486225	2.16667	94072.8	2.16667	94072.8	0	0	0.166667	94074.8
chr3	128486226	22.5731	123576	9.12151	26979.7	50.1667	79344.5	0	0
chr3	128486227	17.2942	37092.1	48.1667	78272.5	0	0	22.651	8540.72
chr3	128486228	0.833333	86763.2	0	0	9.5	86754.5	3.16667	86760.8
chr3	128486229	62.4766	9996.69	64.6721	450.806	145.556	15133	0	0
chr3	128486230	1.5	88718.5	0	0	6.16667	88713.8	2.16667	88717.8
chr3	128486231	0.166667	92440.2	0	0	2.16667	92438.2	1.15831	12120.5
chr3	128486232	3.16667	84360.5	18.8258	23864.1	0	0	9.03993	111597
chr3	128486233	0.166667	93393.8	0.5	93393.5	0	0	0.166667	93393.8
chr3	128486234	0	0	2.83333	84245.2	1.33168	12237.7	2.83333	84245.2
chr3	128486235	2.5	86653.2	2.16667	86653.5	0	0	0.166667	86655.5
chr3	128486236	0	0	0.166667	74116.8	0.5	86710.2	1.16667	76465.8
chr3	128486237	0	0	1.95317	10318.4	7.71267	16656.4	12.4778	55945.9
chr3	128486238	0.501307	3876.62	6.16667	83779.2	0	0	5.83333	83779.5
chr3	128486239	8.18765	25393.4	31.1667	87353.8	0	0	1.32827	4801.6
chr3	128486240	0.911859	4754.81	0.5	91269.2	0	0	0.166667	91269.5
chr3	128486241	1.61584	6193.75	10.8333	88813.8	0	0	11.5	88813.2
chr3	128486242	99.6912	198694	2.87426	6048.59	44.7816	6861.81	0	0
chr3	128486243	1.22865	8675.29	0	0	21.1667	83543.8	7.42164	23999.9
chr3	128486244	4.83333	85426.5	3.44558	41070.1	2.16667	85429.2	0	0
chr3	128486245	0	0	14.1667	79872.2	1.35468	7294.39	302.5	79583.8
chr3	128486246	10.8566	27970	47.1667	85433.5	5.66707	7427.96	0	0
chr3	128486247	2.00814	15883.6	4.5	88330.5	0	0	2.5	88332.5
chr3	128486248	2.83333	90893.8	1.83333	90894.8	0	0	1.5	90895.2
chr3	128486249	1.83333	82193.8	0	0	74.1667	82121.5	3.16667	82192.5
chr3	128486250	2.5	85902.2	1.16667	85903.5	0.833333	85903.8	0	0
chr3	128486251	2.83333	89902.5	0.44741	2907.35	0.5	89904.8	0	0
chr3	128486252	0	0	13.1145	41124.8	15.7626	35653.3	216.341	43304.7
chr3	128486253	0.833333	85018.8	2.16667	85017.5	0	0	1.83333	85017.8
chr3	128486254	0.833333	80602.5	5.16667	89175.5	0	0	0.166667	89180.5
chr3	128486255	0.5	79253.8	0.166667	88811.2	0	0	0.166667	88811.2
chr3	128486256	0.5	88933.2	0.166667	88933.5	0	0	0.166667	88933.5
chr3	128486257	1.5	80509.8	0	0	165.771	184774	2.16667	80509.2
chr3	128486258	16.4761	198171	0	0	20.8333	82175.5	1.27129	5750.79
chr3	128486259	4.16667	83445.8	7.16667	83442.8	0	0	2.83333	83447.2
chr3	128486260	0.833333	79512.2	0	0	13.212	29579.1	5.5	79507.5
chr3	128486261	1.83333	74244.5	5.16667	82127.5	0	0	0.5	72341.8
chr3	128486262	0.833333	67997.2	0.5	67997.5	0	0	0.166667	84507.8
chr3	128486263	6.5	75155.8	0	0	50.1667	75112.2	5.16667	75157.2
chr3	128486264	6.16667	78648.5	9.59158	92368.6	0	0	1.83333	78652.8
chr3	128486265	2.83333	80774.5	0.833333	72596.2	0	0	1.16667	80776.2
chr3	128486266	12.7124	3683.79	0	0	234.4	4893.92	9.41454	2928.37
chr3	128486267	2.16667	75445.2	6.5	75440.8	0	0	2.5	75444.8
chr3	128486268	6.16667	76230.8	3.16667	76233.8	0	0	0.166667	76236.8
chr3	128486269	18.7193	3650.01	14.1596	2479.87	0	0	44.8782	6528.38
chr3	128486270	66.2511	75704.6	20.6962	23908.8	16.8142	11373.1	0	0
chr3	128486271	13.4188	150161	2.52591	23650.6	6.16667	76468.2	0	0
chr3	128486272	63.8216	35827.7	118.631	67596.4	0	0	82.8665	2846.24
chr3	128486273	3.16667	77017.5	1.27187	9960.8	0.5	77020.2	0	0
chr3	128486274	0	0	1.83333	63917.8	0.857694	4330.58	86.9325	64586.3
chr3	128486275	4.83333	76445.8	0.833333	76449.8	0	0	0.5	76450.2
chr3	128486276	5.5	74413.8	4.79304	20773.5	2.5	74416.8	0	0
chr3	128486277	0.895776	6303.46	2.16667	73895.5	0	0	10.5	73887.2
chr3	128486278	21.8333	77378.5	0.5	66238.8	0	0	1.83333	77398.5
chr3	128486279	10.5	68787.8	6.32199	49232.4	23.4357	26193.4	0	0
chr3	128486280	0	0	2.83333	70948.2	0.812315	1669.75	7.16215	12967.2
chr3	128486281	0.166667	59792.8	1.16667	74379.2	0	0	0.166667	74380.2
chr3	128486282	0	0	1.16667	67728.2	24.5	67704.8	46.2778	189915
chr3	128486283	2.83333	72525.5	7.83333	72520.5	0	0	4.16667	72524.2
chr3	128486284	0	0	4.83333	69381.5	20.7179	136888	8.5	69377.8
chr3	128486285	3.16667	70351.8	2.83333	70352.2	0	0	0.166667	70354.8
chr3	128486286	1.83333	60940.5	1.16667	71480.8	0	0	2.83333	65397.2
chr3	128486287	1.26153	13383.2	0.833333	63851.2	0	0	0.166667	72499.2
chr3	128486288	13.4911	4070.51	36.4047	11223.3	110.048	1071.47	0	0
chr3	128486289	1.5	67570.2	0	0	3.45341	25453.2	3.16667	60967.2
chr3	128486290	79.3368	16634.9	67.2427	1668.88	0	0	27.9229	5249.21
chr3	128486291	5.9625	12672.6	5.20878	16143.5	21.5	67668.2	0	0
chr3	128486292	3.83333	64638.2	0	0	11.1667	64630.8	12.8333	64629.2
chr3	128486293	0.166667	67871.2	0	0	2.83333	67868.5	0.5	67870.8
chr3	128486294	0.5	67796.8	0	0	4.16667	67793.2	0.413887	1100
chr3	128486295	3.5	67667.8	2.16667	67669.2	0	0	0.166667	67671.2
chr3	128486296	3.5	62541.5	13.8561	106483	0.5	62544.5	0	0
chr3	128486297	1.16667	64601.5	1.5	64601.2	0.166667	64602.5	0	0
chr3	128486298	2.83333	64486.5	1.5	54899.8	0.833333	64488.5	0	0
chr3	128486299	1.5	65046.2	3.83333	65043.8	0.166667	65047.5	0	0
chr3	128486300	1.5	64953.2	1.16667	64953.5	0.5	64954.2	0	0
chr3	128486301	1.55254	12463.8	0.833333	65569.5	0	0	1.83333	65568.5
chr3	128486302	1.5	63542.2	0	0	20.6688	79577.5	2.83333	63540.8
chr3	128486303	11.1591	4419.67	28.3672	14230.2	34.8294	52634.3	0	0
chr3	128486304	2.5	64794.8	2.5	64794.8	1.16667	64796.2	0	0
chr3	128486305	0	0	1.5	62225.8	0.518496	4721.14	4.22074	14723.6
chr3	128486306	5.93084	12739.3	5.16667	61957.2	0	0	4.83333	61957.5
chr3	128486307	1.5	64487.8	1.61385	7344.96	0.5	64488.8	0	0
chr3	128486308	2.5	64595.2	3.5	64594.2	0.166667	64597.5	0	0
chr3	128486309	0	0	0.833333	49224.5	0.833333	55039.2	39.2106	95236.4
chr3	128486310	6.16667	60284.5	4.5	60286.2	0	0	2.5	60288.2
chr3	128486311	0.833333	56157.2	0.833333	62278.5	0	0	0.833333	62278.5
chr3	128486312	3.22689	17686.1	2.16667	63039.2	0	0	0.166667	63041.2
chr3	128486313	1.80322	8621.68	4.61718	36796.4	11.1667	59767.2	0	0
chr3	128486314	0	0	0.5	60618.2	1.5	60617.2	9.16667	60609.5
chr3	128486315	0	0	0.166667	61731.5	0.833333	61730.8	1.83333	61729.8
chr3	128486316	0	0	0.166667	61642.5	0.5	54085.8	0.530696	3115.04
chr3	128486317	5.5	62735.2	0.833333	62739.8	20.2073	5881.2	0	0
chr3	128486318	2.53195	22188.9	4.83333	62807.8	0.166667	62812.5	0	0
chr3	128486319	4.16667	61571.8	2.83333	61573.2	2.5	61573.5	0	0
chr3	128486320	1.24113	5420.42	1.68581	13870.4	0	0	20.7665	100635
chr3	128486321	1.16667	55908.2	0.166667	62290.8	0	0	0.166667	62290.8
chr3	128486322	1.5	55960.8	0.833333	62344.5	0	0	0.166667	62345.2
chr3	128486323	7.88032	59262.4	2.5	61421.5	0.5	61423.5	0	0
chr3	128486324	3.83333	58372.5	0	0	1.98382	10368.9	2.5	58373.8
chr3	128486325	9.60568	7409.26	215.435	91935.2	0	0	54.2787	49808
chr3	128486326	27.5488	45098.4	0	0	25.5009	8429.75	10.9618	18689.2
chr3	128486327	6.83333	53091.8	7.5	58723.5	0	0	2.16667	58728.8
chr3	128486328	1.83333	60808.5	1.18581	10060.6	0.166667	60810.2	0	0
chr3	128486329	0	0	0.5	54248.2	0.643895	1752.04	3.5	59426.8
chr3	128486330	0	0	0.166667	60589.5	0.5	51710.2	1.16667	60588.5
chr3	128486331	2.16667	61073.5	1.5	61074.2	0.166667	61075.5	0	0
chr3	128486332	0	0	1.16667	57327.2	4.5	57323.8	23.5	57304.8
chr3	128486333	0	0	0.166667	60020.8	0.5	60020.5	1.16667	60019.8
chr3	128486334	0.5	60505.8	0.166667	60506.2	0	0	0.166667	60506.2
chr3	128486335	0.166667	58366.5	0	0	4.83333	58361.8	0.79758	5077.61
chr3	128486336	0.5	50786.5	0.5	59444.5	0	0	0.5	59444.5
chr3	128486337	0.833333	52573.8	0	0	11.2591	90516.9	1.16667	52102.8
chr3	128486338	5.16667	55897.2	6.5	55895.8	0	0	3.5	55898.8
chr3	128486339	0.820645	4042.58	4.73281	17550.1	0	0	4.6971	28187.8
chr3	128486340	0.5	46886.5	0.166667	58520.5	0	0	0.5	58520.2
chr3	128486341	20.1667	54073.5	16.5	54077.2	12.243	25959.2	0	0
chr3	128486342	6.16667	57546.8	0.166667	57552.8	0	0	0.5	51793.8
chr3	128486343	0.88494	2516.16	1.16667	57359.2	0	0	0.833333	57359.5
chr3	128486344	3.20069	6371.14	32.3527	71509.4	4.75578	12392.7	0	0
chr3	128486345	0	0	0.833333	57196.2	2.23286	3373.43	3.5	57193.5
chr3	128486346	2.5	56718.8	0.166667	48452.8	1.83333	56719.5	0	0
chr3	128486347	0	0	1.16667	55912.5	1.58755	5982.63	10.5	55903.2
chr3	128486348	0.5	57676.2	0	0	1.83333	57674.8	1.16667	52252.5
chr3	128486349	0.833333	48956.2	2.16667	57301.2	1.83333	57301.5	0	0
chr3	128486350	0.5	57025.2	0	0	6.83333	57018.8	0.375051	1583.89
chr3	128486351	7.5	56096.8	3.00505	14657.6	0	0	5.83333	56098.5
chr3	128486352	3.5	57774.5	0.833333	57777.2	0	0	0.833333	57777.2
chr3	128486353	2.5	57581.8	2.83333	57581.5	0.5	57583.8	0	0
chr3	128486354	1.16667	57752.5	4.5	57749.2	0.166667	57753.5	0	0
chr3	128486355	2.5	55938.8	0	0	10.8333	55930.5	4.16667	55937.2
chr3	128486356	15.9505	33189.9	14.696	42285.4	8.63414	30075.3	0	0
chr3	128486357	1.83333	57411.5	12.2827	71701.9	0.166667	57413.2	0	0
chr3	128486358	0.513689	2813.78	0.5	57524.8	0	0	1.16667	50468.8
chr3	128486359	0.5	46153.2	0.166667	57729.8	0	0	0.166667	57729.8
chr3	128486360	0.5	56417.5	0	0	2.5	56415.5	0.580019	3444
chr3	128486361	0.5	56933.2	1.16667	56932.5	0.5	56933.2	0	0
chr3	128486362	0	0	0.833333	55751.8	2.83333	55749.8	1.83333	55750.8
chr3	128486363	1.5	47587.5	1.5	55786.2	0	0	0.5	55787.2
chr3	128486364	3.5	55899.5	1.83333	55901.2	0	0	2.16667	55900.8
chr3	128486365	8.83333	54468.8	11.5	54466.2	2.42254	16157.7	0	0
chr3	128486366	3.83333	54098.5	3.83333	54098.5	0	0	0.833333	54101.5
chr3	128486367	2.83333	54075.5	0.833333	54077.5	0	0	1.16667	54077.2
chr3	128486368	7.76025	37811.2	7.5	52787.8	0	0	6.16667	52789.2
chr3	128486369	0.166667	43257.5	2.83333	54144.2	0.5	54146.5	0	0
chr3	128486370	0.5	52713.8	0	0	1.16667	47671.2	1.10251	3748.47
chr3	128486371	2.52165	9845.44	10.4891	29678.9	0	0	4.74965	26638.6
chr3	128486372	5.83333	52094.5	4.88333	11648.1	2.30393	15321.4	0	0
chr3	128486373	4.16667	50533.2	5.5	50531.8	0	0	1.83333	50535.5
chr3	128486374	3.83333	50103.5	0.5	50106.8	0	0	1.16667	50106.2
chr3	128486375	0.941689	3281.09	0.166667	51697.8	0	0	0.166667	51697.8
chr3	128486376	0.166667	51466.5	2.16667	46788.8	0.166667	51466.5	0	0
chr3	128486377	0	0	0.166667	50232.5	1.5	50231.2	0.5	50232.2
chr3	128486378	0	0	0.166667	49393.2	0.166667	49393.2	0.833333	49392.5
chr3	128486379	0	0	0.833333	49183.8	2.83333	49181.8	0.166667	49184.5
chr3	128486380	1.16667	49438.2	0.166667	49439.2	0	0	0.166667	49439.2
chr3	128486381	0	0	1.16667	47717.2	5.16667	47713.2	0.5	43214.5
chr3	128486382	0.166667	48281.5	0.166667	48281.5	0	0	0.5	48281.2
chr3	128486383	0	0	0.166667	47154.8	1.5	47153.5	1.16667	47153.8
chr3	128486384	0.166667	47538.8	0.833333	47538.2	0	0	0.166667	47538.8
chr3	128486385	0	0	0.833333	45856.5	1.16667	40952.5	4.16667	45853.2
chr3	128486386	0.833333	45663.5	1.83333	45662.5	0	0	0.166667	45664.2
chr3	128486387	0	0	5.83333	42078.5	8.84133	23006.5	11.8333	42072.5
chr3	128486388	1.16667	43649.2	2.16667	43648.2	0	0	0.166667	43650.2
chr3	128486389	5.5	41943.2	4.16667	41944.5	0	0	3.83333	41944.8
chr3	128486390	0	0	0.166667	43501.2	2.83333	43498.5	0.5	43500.8
